bin,binSize,median,timestamp,article,level,change
54,7,1,20160713,Maya_Hawke,0,false
55,7,0,20160720,Maya_Hawke,0,false
56,7,1,20160727,Maya_Hawke,0,false
57,7,0,20160803,Maya_Hawke,0,false
58,7,0,20160810,Maya_Hawke,0,false
59,7,0,20160817,Maya_Hawke,0,false
60,7,2,20160824,Maya_Hawke,0,false
61,7,0,20160831,Maya_Hawke,0,false
62,7,5,20160907,Maya_Hawke,0,false
63,7,3,20160914,Maya_Hawke,0,false
64,7,2,20160921,Maya_Hawke,0,false
65,7,0,20160928,Maya_Hawke,0,false
66,7,1,20161005,Maya_Hawke,0,false
67,7,1,20161012,Maya_Hawke,0,false
68,7,0,20161019,Maya_Hawke,0,false
69,7,0,20161026,Maya_Hawke,0,false
70,7,1,20161102,Maya_Hawke,0,false
71,7,1,20161108,Maya_Hawke,0,false
72,7,1,20161115,Maya_Hawke,0,false
73,7,3,20161122,Maya_Hawke,0,false
74,7,4,20161129,Maya_Hawke,0,false
75,7,4,20161206,Maya_Hawke,0,false
76,7,5,20161213,Maya_Hawke,0,false
77,7,4,20161220,Maya_Hawke,0,false
78,7,3,20161227,Maya_Hawke,0,false
79,7,3,20170103,Maya_Hawke,0,false
80,7,3,20170110,Maya_Hawke,0,false
81,7,2,20170117,Maya_Hawke,0,false
82,7,3,20170124,Maya_Hawke,0,false
83,7,2,20170131,Maya_Hawke,0,false
84,7,3,20170207,Maya_Hawke,0,false
85,7,1,20170214,Maya_Hawke,0,false
86,7,2,20170221,Maya_Hawke,0,false
87,7,3,20170228,Maya_Hawke,0,false
88,7,2,20170307,Maya_Hawke,0,false
89,7,2,20170315,Maya_Hawke,0,false
90,7,1,20170322,Maya_Hawke,0,false
91,7,2,20170329,Maya_Hawke,0,false
92,7,1,20170405,Maya_Hawke,0,false
93,7,4,20170412,Maya_Hawke,0,false
94,7,4,20170419,Maya_Hawke,0,false
95,7,3,20170426,Maya_Hawke,0,false
96,7,4,20170503,Maya_Hawke,0,false
97,7,2,20170510,Maya_Hawke,0,false
98,7,4,20170517,Maya_Hawke,0,false
99,7,3,20170524,Maya_Hawke,0,false
100,7,3,20170531,Maya_Hawke,0,false
101,7,2,20170607,Maya_Hawke,0,false
102,7,1,20170614,Maya_Hawke,0,false
103,7,2,20170621,Maya_Hawke,0,false
104,7,1,20170628,Maya_Hawke,0,false
105,7,2,20170705,Maya_Hawke,0,false
106,7,4,20170712,Maya_Hawke,0,false
107,7,4,20170719,Maya_Hawke,0,false
108,7,3,20170726,Maya_Hawke,0,false
109,7,2,20170802,Maya_Hawke,0,false
110,7,2,20170809,Maya_Hawke,0,false
111,7,4,20170816,Maya_Hawke,0,false
112,7,4,20170823,Maya_Hawke,0,false
113,7,4,20170830,Maya_Hawke,0,false
114,7,4,20170906,Maya_Hawke,0,false
115,7,3,20170913,Maya_Hawke,0,false
116,7,3,20170920,Maya_Hawke,0,false
117,7,3,20170927,Maya_Hawke,0,false
118,7,2,20171004,Maya_Hawke,0,false
119,7,3,20171011,Maya_Hawke,0,false
120,7,3,20171018,Maya_Hawke,0,false
121,7,5,20171025,Maya_Hawke,0,false
122,7,5,20171101,Maya_Hawke,0,false
123,7,4,20171107,Maya_Hawke,0,false
124,7,3,20171114,Maya_Hawke,0,false
125,7,3,20171121,Maya_Hawke,0,false
126,7,2,20171128,Maya_Hawke,0,false
127,7,5,20171205,Maya_Hawke,0,false
128,7,13,20171212,Maya_Hawke,0,false
129,7,14,20171219,Maya_Hawke,0,false
130,7,1336,20171226,Maya_Hawke,0,false
131,7,24,20180102,Maya_Hawke,0,false
132,7,14,20180109,Maya_Hawke,0,false
133,7,11,20180116,Maya_Hawke,0,false
134,7,9,20180123,Maya_Hawke,0,false
135,7,78,20180130,Maya_Hawke,1,true
136,7,719,20180206,Maya_Hawke,3,true
137,7,364,20180213,Maya_Hawke,3,false
138,7,405,20180220,Maya_Hawke,3,false
139,7,5767,20180227,Maya_Hawke,4,true
140,7,1449,20180306,Maya_Hawke,4,false
141,7,803,20180314,Maya_Hawke,4,false
142,7,887,20180321,Maya_Hawke,4,false
143,7,969,20180328,Maya_Hawke,4,false
144,7,816,20180404,Maya_Hawke,4,false
145,7,857,20180411,Maya_Hawke,4,false
146,7,908,20180418,Maya_Hawke,4,false
147,7,1080,20180425,Maya_Hawke,4,false
148,7,885,20180502,Maya_Hawke,4,false
149,7,1961,20180509,Maya_Hawke,5,true
150,7,2739,20180516,Maya_Hawke,5,false
151,7,2422,20180523,Maya_Hawke,5,false
152,7,2461,20180530,Maya_Hawke,5,false
153,7,1698,20180606,Maya_Hawke,5,false
154,7,1360,20180613,Maya_Hawke,5,false
155,7,1309,20180620,Maya_Hawke,5,false
156,7,1186,20180627,Maya_Hawke,5,false
157,7,1465,20180704,Maya_Hawke,5,false
158,7,1188,20180711,Maya_Hawke,5,false
159,7,1680,20180718,Maya_Hawke,5,false
160,7,1156,20180725,Maya_Hawke,5,false
161,7,1118,20180801,Maya_Hawke,5,false
162,7,1770,20180808,Maya_Hawke,5,false
163,7,1868,20180815,Maya_Hawke,5,false
164,7,2961,20180822,Maya_Hawke,5,false
165,7,2305,20180829,Maya_Hawke,5,false
166,7,1835,20180905,Maya_Hawke,5,false
167,7,1296,20180912,Maya_Hawke,5,false
0,7,9,20150701,Merrick_Garland,0,false
1,7,6,20150708,Merrick_Garland,0,false
2,7,6,20150715,Merrick_Garland,0,false
3,7,4,20150722,Merrick_Garland,0,false
4,7,6,20150729,Merrick_Garland,0,false
5,7,5,20150805,Merrick_Garland,0,false
6,7,4,20150812,Merrick_Garland,0,false
7,7,7,20150819,Merrick_Garland,0,false
8,7,6,20150826,Merrick_Garland,0,false
9,7,4,20150902,Merrick_Garland,0,false
10,7,5,20150909,Merrick_Garland,0,false
11,7,4,20150916,Merrick_Garland,0,false
12,7,4,20150923,Merrick_Garland,0,false
13,7,5,20150930,Merrick_Garland,0,false
14,7,4,20151007,Merrick_Garland,0,false
15,7,5,20151014,Merrick_Garland,0,false
16,7,6,20151021,Merrick_Garland,0,false
17,7,3,20151028,Merrick_Garland,0,false
18,7,4,20151103,Merrick_Garland,0,false
19,7,4,20151110,Merrick_Garland,0,false
20,7,5,20151117,Merrick_Garland,0,false
21,7,3,20151124,Merrick_Garland,0,false
22,7,4,20151201,Merrick_Garland,0,false
23,7,5,20151208,Merrick_Garland,0,false
24,7,3,20151215,Merrick_Garland,0,false
25,7,2,20151222,Merrick_Garland,0,false
26,7,4,20151229,Merrick_Garland,0,false
27,7,4,20160105,Merrick_Garland,0,false
28,7,3,20160112,Merrick_Garland,0,false
29,7,2,20160119,Merrick_Garland,0,false
30,7,5,20160126,Merrick_Garland,0,false
31,7,4,20160202,Merrick_Garland,0,false
32,7,7,20160209,Merrick_Garland,0,false
33,7,761,20160216,Merrick_Garland,3,true
34,7,201,20160223,Merrick_Garland,3,false
35,7,864,20160301,Merrick_Garland,3,false
36,7,3519,20160308,Merrick_Garland,3,false
37,7,27255,20160316,Merrick_Garland,3,false
38,7,6154,20160323,Merrick_Garland,3,false
39,7,2772,20160330,Merrick_Garland,3,false
40,7,2940,20160406,Merrick_Garland,3,false
41,7,1932,20160413,Merrick_Garland,3,false
42,7,1260,20160420,Merrick_Garland,3,false
43,7,1449,20160427,Merrick_Garland,3,false
44,7,1571,20160504,Merrick_Garland,3,false
45,7,1370,20160511,Merrick_Garland,3,false
46,7,1152,20160518,Merrick_Garland,3,false
47,7,885,20160525,Merrick_Garland,3,false
48,7,857,20160601,Merrick_Garland,3,false
49,7,1688,20160608,Merrick_Garland,3,false
50,7,1156,20160615,Merrick_Garland,3,false
51,7,1545,20160622,Merrick_Garland,3,false
52,7,782,20160629,Merrick_Garland,3,false
53,7,864,20160706,Merrick_Garland,3,false
54,7,940,20160713,Merrick_Garland,3,false
55,7,1142,20160720,Merrick_Garland,3,false
56,7,1044,20160727,Merrick_Garland,3,false
57,7,963,20160803,Merrick_Garland,3,false
58,7,1015,20160810,Merrick_Garland,3,false
59,7,663,20160817,Merrick_Garland,3,false
60,7,689,20160824,Merrick_Garland,3,false
61,7,785,20160831,Merrick_Garland,3,false
62,7,930,20160907,Merrick_Garland,3,false
63,7,791,20160914,Merrick_Garland,3,false
64,7,894,20160921,Merrick_Garland,3,false
65,7,1150,20160928,Merrick_Garland,3,false
66,7,1167,20161005,Merrick_Garland,3,false
67,7,1852,20161012,Merrick_Garland,3,false
68,7,1784,20161019,Merrick_Garland,3,false
69,7,1511,20161026,Merrick_Garland,3,false
70,7,1596,20161102,Merrick_Garland,3,false
71,7,6292,20161108,Merrick_Garland,3,false
72,7,2731,20161115,Merrick_Garland,3,false
73,7,873,20161122,Merrick_Garland,3,false
74,7,974,20161129,Merrick_Garland,3,false
75,7,1027,20161206,Merrick_Garland,3,false
76,7,769,20161213,Merrick_Garland,3,false
77,7,683,20161220,Merrick_Garland,3,false
78,7,722,20161227,Merrick_Garland,3,false
79,7,987,20170103,Merrick_Garland,3,false
80,7,853,20170110,Merrick_Garland,3,false
81,7,1326,20170117,Merrick_Garland,3,false
82,7,1500,20170124,Merrick_Garland,3,false
83,7,6757,20170131,Merrick_Garland,3,false
84,7,2885,20170207,Merrick_Garland,3,false
85,7,1163,20170214,Merrick_Garland,3,false
86,7,1129,20170221,Merrick_Garland,3,false
87,7,777,20170228,Merrick_Garland,3,false
88,7,584,20170307,Merrick_Garland,3,false
89,7,856,20170315,Merrick_Garland,3,false
90,7,2158,20170322,Merrick_Garland,3,false
91,7,2237,20170329,Merrick_Garland,3,false
92,7,4723,20170405,Merrick_Garland,3,false
93,7,857,20170412,Merrick_Garland,3,false
94,7,545,20170419,Merrick_Garland,3,false
95,7,588,20170426,Merrick_Garland,3,false
96,7,426,20170503,Merrick_Garland,3,false
97,7,7161,20170510,Merrick_Garland,3,false
98,7,417,20170517,Merrick_Garland,3,false
99,7,336,20170524,Merrick_Garland,3,false
100,7,318,20170531,Merrick_Garland,3,false
101,7,389,20170607,Merrick_Garland,3,false
102,7,328,20170614,Merrick_Garland,3,false
103,7,402,20170621,Merrick_Garland,3,false
104,7,381,20170628,Merrick_Garland,3,false
105,7,290,20170705,Merrick_Garland,3,false
106,7,362,20170712,Merrick_Garland,3,false
107,7,300,20170719,Merrick_Garland,3,false
108,7,363,20170726,Merrick_Garland,3,false
109,7,275,20170802,Merrick_Garland,3,false
110,7,249,20170809,Merrick_Garland,3,false
111,7,255,20170816,Merrick_Garland,3,false
112,7,241,20170823,Merrick_Garland,3,false
113,7,224,20170830,Merrick_Garland,3,false
114,7,432,20170906,Merrick_Garland,3,false
115,7,311,20170913,Merrick_Garland,3,false
116,7,304,20170920,Merrick_Garland,3,false
117,7,375,20170927,Merrick_Garland,3,false
118,7,393,20171004,Merrick_Garland,3,false
119,7,299,20171011,Merrick_Garland,3,false
120,7,349,20171018,Merrick_Garland,3,false
121,7,393,20171025,Merrick_Garland,3,false
122,7,318,20171101,Merrick_Garland,3,false
123,7,356,20171107,Merrick_Garland,3,false
124,7,361,20171114,Merrick_Garland,3,false
125,7,294,20171121,Merrick_Garland,3,false
126,7,418,20171128,Merrick_Garland,3,false
127,7,429,20171205,Merrick_Garland,3,false
128,7,447,20171212,Merrick_Garland,3,false
129,7,290,20171219,Merrick_Garland,3,false
130,7,267,20171226,Merrick_Garland,3,false
131,7,309,20180102,Merrick_Garland,3,false
132,7,310,20180109,Merrick_Garland,3,false
133,7,466,20180116,Merrick_Garland,3,false
134,7,392,20180123,Merrick_Garland,3,false
135,7,359,20180130,Merrick_Garland,3,false
136,7,376,20180206,Merrick_Garland,3,false
137,7,333,20180213,Merrick_Garland,3,false
138,7,370,20180220,Merrick_Garland,3,false
139,7,410,20180227,Merrick_Garland,3,false
140,7,348,20180306,Merrick_Garland,3,false
141,7,495,20180314,Merrick_Garland,3,false
142,7,428,20180321,Merrick_Garland,3,false
143,7,418,20180328,Merrick_Garland,3,false
144,7,408,20180404,Merrick_Garland,3,false
145,7,494,20180411,Merrick_Garland,3,false
146,7,581,20180418,Merrick_Garland,3,false
147,7,442,20180425,Merrick_Garland,3,false
148,7,394,20180502,Merrick_Garland,3,false
149,7,374,20180509,Merrick_Garland,3,false
150,7,305,20180516,Merrick_Garland,3,false
151,7,291,20180523,Merrick_Garland,3,false
152,7,322,20180530,Merrick_Garland,3,false
153,7,436,20180606,Merrick_Garland,3,false
154,7,317,20180613,Merrick_Garland,3,false
155,7,334,20180620,Merrick_Garland,3,false
156,7,3398,20180627,Merrick_Garland,3,false
157,7,5310,20180704,Merrick_Garland,3,false
158,7,1159,20180711,Merrick_Garland,3,false
159,7,528,20180718,Merrick_Garland,3,false
160,7,464,20180725,Merrick_Garland,3,false
161,7,522,20180801,Merrick_Garland,3,false
162,7,346,20180808,Merrick_Garland,3,false
163,7,371,20180815,Merrick_Garland,3,false
164,7,466,20180822,Merrick_Garland,3,false
165,7,778,20180829,Merrick_Garland,4,true
166,7,4077,20180905,Merrick_Garland,5,true
167,7,1290,20180912,Merrick_Garland,5,false
0,7,0,20160115,Michael_Cohen_(lawyer),0,false
1,7,0,20160122,Michael_Cohen_(lawyer),0,false
2,7,0,20160129,Michael_Cohen_(lawyer),0,false
3,7,0,20160205,Michael_Cohen_(lawyer),0,false
4,7,0,20160212,Michael_Cohen_(lawyer),0,false
5,7,0,20160219,Michael_Cohen_(lawyer),0,false
6,7,0,20160226,Michael_Cohen_(lawyer),0,false
7,7,0,20160304,Michael_Cohen_(lawyer),0,false
8,7,0,20160311,Michael_Cohen_(lawyer),0,false
9,7,0,20160318,Michael_Cohen_(lawyer),0,false
10,7,0,20160325,Michael_Cohen_(lawyer),0,false
11,7,0,20160401,Michael_Cohen_(lawyer),0,false
12,7,0,20160408,Michael_Cohen_(lawyer),0,false
13,7,0,20160415,Michael_Cohen_(lawyer),0,false
14,7,0,20160422,Michael_Cohen_(lawyer),0,false
15,7,0,20160429,Michael_Cohen_(lawyer),0,false
16,7,0,20160506,Michael_Cohen_(lawyer),0,false
17,7,0,20160513,Michael_Cohen_(lawyer),0,false
18,7,0,20160520,Michael_Cohen_(lawyer),0,false
19,7,0,20160527,Michael_Cohen_(lawyer),0,false
20,7,0,20160603,Michael_Cohen_(lawyer),0,false
21,7,0,20160610,Michael_Cohen_(lawyer),0,false
22,7,0,20160617,Michael_Cohen_(lawyer),0,false
23,7,0,20160624,Michael_Cohen_(lawyer),0,false
24,7,0,20160701,Michael_Cohen_(lawyer),0,false
25,7,0,20160708,Michael_Cohen_(lawyer),0,false
26,7,0,20160715,Michael_Cohen_(lawyer),0,false
27,7,0,20160722,Michael_Cohen_(lawyer),0,false
28,7,0,20160729,Michael_Cohen_(lawyer),0,false
29,7,0,20160805,Michael_Cohen_(lawyer),0,false
30,7,0,20160812,Michael_Cohen_(lawyer),0,false
31,7,0,20160819,Michael_Cohen_(lawyer),0,false
32,7,0,20160826,Michael_Cohen_(lawyer),0,false
33,7,0,20160902,Michael_Cohen_(lawyer),0,false
34,7,0,20160909,Michael_Cohen_(lawyer),0,false
35,7,0,20160916,Michael_Cohen_(lawyer),0,false
36,7,0,20160923,Michael_Cohen_(lawyer),0,false
37,7,0,20160930,Michael_Cohen_(lawyer),0,false
38,7,0,20161007,Michael_Cohen_(lawyer),0,false
39,7,0,20161014,Michael_Cohen_(lawyer),0,false
40,7,0,20161021,Michael_Cohen_(lawyer),0,false
41,7,0,20161028,Michael_Cohen_(lawyer),0,false
42,7,0,20161104,Michael_Cohen_(lawyer),0,false
43,7,0,20161111,Michael_Cohen_(lawyer),0,false
44,7,0,20161118,Michael_Cohen_(lawyer),0,false
45,7,0,20161125,Michael_Cohen_(lawyer),0,false
46,7,0,20161202,Michael_Cohen_(lawyer),0,false
47,7,0,20161209,Michael_Cohen_(lawyer),0,false
48,7,0,20161216,Michael_Cohen_(lawyer),0,false
49,7,0,20161223,Michael_Cohen_(lawyer),0,false
50,7,0,20161230,Michael_Cohen_(lawyer),0,false
51,7,0,20170106,Michael_Cohen_(lawyer),0,false
52,7,0,20170113,Michael_Cohen_(lawyer),0,false
53,7,0,20170120,Michael_Cohen_(lawyer),0,false
54,7,0,20170127,Michael_Cohen_(lawyer),0,false
55,7,0,20170203,Michael_Cohen_(lawyer),0,false
56,7,0,20170210,Michael_Cohen_(lawyer),0,false
57,7,0,20170217,Michael_Cohen_(lawyer),0,false
58,7,0,20170224,Michael_Cohen_(lawyer),0,false
59,7,0,20170303,Michael_Cohen_(lawyer),0,false
60,7,0,20170310,Michael_Cohen_(lawyer),0,false
61,7,0,20170317,Michael_Cohen_(lawyer),0,false
62,7,0,20170324,Michael_Cohen_(lawyer),0,false
63,7,0,20170331,Michael_Cohen_(lawyer),0,false
64,7,0,20170407,Michael_Cohen_(lawyer),0,false
65,7,0,20170414,Michael_Cohen_(lawyer),0,false
66,7,0,20170421,Michael_Cohen_(lawyer),0,false
67,7,0,20170428,Michael_Cohen_(lawyer),0,false
68,7,0,20170505,Michael_Cohen_(lawyer),0,false
69,7,0,20170512,Michael_Cohen_(lawyer),0,false
70,7,0,20170519,Michael_Cohen_(lawyer),0,false
71,7,0,20170526,Michael_Cohen_(lawyer),0,false
72,7,0,20170602,Michael_Cohen_(lawyer),0,false
73,7,0,20170609,Michael_Cohen_(lawyer),0,false
74,7,0,20170616,Michael_Cohen_(lawyer),0,false
75,7,0,20170623,Michael_Cohen_(lawyer),0,false
76,7,0,20170630,Michael_Cohen_(lawyer),0,false
77,7,0,20170707,Michael_Cohen_(lawyer),0,false
78,7,0,20170714,Michael_Cohen_(lawyer),0,false
79,7,0,20170721,Michael_Cohen_(lawyer),0,false
80,7,0,20170728,Michael_Cohen_(lawyer),0,false
81,7,0,20170804,Michael_Cohen_(lawyer),0,false
82,7,0,20170811,Michael_Cohen_(lawyer),0,false
83,7,0,20170818,Michael_Cohen_(lawyer),0,false
84,7,0,20170825,Michael_Cohen_(lawyer),0,false
85,7,0,20170901,Michael_Cohen_(lawyer),0,false
86,7,0,20170908,Michael_Cohen_(lawyer),0,false
87,7,0,20170915,Michael_Cohen_(lawyer),0,false
88,7,0,20170922,Michael_Cohen_(lawyer),0,false
89,7,0,20170929,Michael_Cohen_(lawyer),0,false
90,7,0,20171006,Michael_Cohen_(lawyer),0,false
91,7,0,20171013,Michael_Cohen_(lawyer),0,false
92,7,0,20171020,Michael_Cohen_(lawyer),0,false
93,7,0,20171027,Michael_Cohen_(lawyer),0,false
94,7,0,20171103,Michael_Cohen_(lawyer),0,false
95,7,0,20171110,Michael_Cohen_(lawyer),0,false
96,7,0,20171117,Michael_Cohen_(lawyer),0,false
97,7,0,20171124,Michael_Cohen_(lawyer),0,false
98,7,0,20171201,Michael_Cohen_(lawyer),0,false
99,7,0,20171208,Michael_Cohen_(lawyer),0,false
100,7,0,20171215,Michael_Cohen_(lawyer),0,false
101,7,0,20171222,Michael_Cohen_(lawyer),0,false
102,7,0,20171229,Michael_Cohen_(lawyer),0,false
103,7,0,20180105,Michael_Cohen_(lawyer),0,false
104,7,0,20180112,Michael_Cohen_(lawyer),0,false
105,7,1,20180119,Michael_Cohen_(lawyer),0,false
106,7,0,20180126,Michael_Cohen_(lawyer),0,false
107,7,0,20180202,Michael_Cohen_(lawyer),0,false
108,7,0,20180209,Michael_Cohen_(lawyer),0,false
109,7,0,20180216,Michael_Cohen_(lawyer),0,false
110,7,1,20180223,Michael_Cohen_(lawyer),0,false
111,7,0,20180302,Michael_Cohen_(lawyer),0,false
112,7,0,20180309,Michael_Cohen_(lawyer),0,false
113,7,0,20180316,Michael_Cohen_(lawyer),0,false
114,7,324,20180323,Michael_Cohen_(lawyer),3,true
115,7,874,20180330,Michael_Cohen_(lawyer),4,true
116,7,26781,20180406,Michael_Cohen_(lawyer),4,false
117,7,35784,20180413,Michael_Cohen_(lawyer),4,false
118,7,9958,20180420,Michael_Cohen_(lawyer),4,false
119,7,5033,20180427,Michael_Cohen_(lawyer),4,false
120,7,8958,20180504,Michael_Cohen_(lawyer),4,false
121,7,5410,20180511,Michael_Cohen_(lawyer),4,false
122,7,2995,20180518,Michael_Cohen_(lawyer),4,false
123,7,1807,20180525,Michael_Cohen_(lawyer),4,false
124,7,1352,20180601,Michael_Cohen_(lawyer),4,false
125,7,974,20180608,Michael_Cohen_(lawyer),4,false
126,7,3049,20180615,Michael_Cohen_(lawyer),4,false
127,7,1091,20180622,Michael_Cohen_(lawyer),4,false
128,7,1748,20180629,Michael_Cohen_(lawyer),4,false
129,7,1397,20180706,Michael_Cohen_(lawyer),4,false
130,7,930,20180713,Michael_Cohen_(lawyer),4,false
131,7,7267,20180720,Michael_Cohen_(lawyer),4,false
132,7,4713,20180727,Michael_Cohen_(lawyer),4,false
133,7,1103,20180803,Michael_Cohen_(lawyer),4,false
134,7,869,20180810,Michael_Cohen_(lawyer),4,false
135,7,4282,20180817,Michael_Cohen_(lawyer),5,true
136,7,4726,20180824,Michael_Cohen_(lawyer),5,false
137,7,1512,20180831,Michael_Cohen_(lawyer),5,false
138,7,1129,20180907,Michael_Cohen_(lawyer),5,false
0,7,60,20150701,Michael_Fabricant,0,false
1,7,45,20150708,Michael_Fabricant,0,false
2,7,169,20150715,Michael_Fabricant,0,false
3,7,58,20150722,Michael_Fabricant,0,false
4,7,46,20150729,Michael_Fabricant,0,false
5,7,49,20150805,Michael_Fabricant,0,false
6,7,41,20150812,Michael_Fabricant,0,false
7,7,43,20150819,Michael_Fabricant,0,false
8,7,52,20150826,Michael_Fabricant,0,false
9,7,42,20150902,Michael_Fabricant,0,false
10,7,48,20150909,Michael_Fabricant,0,false
11,7,50,20150916,Michael_Fabricant,0,false
12,7,45,20150923,Michael_Fabricant,0,false
13,7,36,20150930,Michael_Fabricant,0,false
14,7,50,20151007,Michael_Fabricant,0,false
15,7,76,20151014,Michael_Fabricant,0,false
16,7,50,20151021,Michael_Fabricant,0,false
17,7,82,20151028,Michael_Fabricant,0,false
18,7,64,20151103,Michael_Fabricant,0,false
19,7,51,20151110,Michael_Fabricant,0,false
20,7,47,20151117,Michael_Fabricant,0,false
21,7,105,20151124,Michael_Fabricant,0,false
22,7,61,20151201,Michael_Fabricant,0,false
23,7,43,20151208,Michael_Fabricant,0,false
24,7,53,20151215,Michael_Fabricant,0,false
25,7,37,20151222,Michael_Fabricant,0,false
26,7,77,20151229,Michael_Fabricant,0,false
27,7,58,20160105,Michael_Fabricant,0,false
28,7,58,20160112,Michael_Fabricant,0,false
29,7,56,20160119,Michael_Fabricant,0,false
30,7,68,20160126,Michael_Fabricant,0,false
31,7,55,20160202,Michael_Fabricant,0,false
32,7,45,20160209,Michael_Fabricant,0,false
33,7,42,20160216,Michael_Fabricant,0,false
34,7,69,20160223,Michael_Fabricant,0,false
35,7,53,20160301,Michael_Fabricant,0,false
36,7,217,20160308,Michael_Fabricant,0,false
37,7,168,20160316,Michael_Fabricant,0,false
38,7,52,20160323,Michael_Fabricant,0,false
39,7,44,20160330,Michael_Fabricant,0,false
40,7,57,20160406,Michael_Fabricant,0,false
41,7,59,20160413,Michael_Fabricant,0,false
42,7,61,20160420,Michael_Fabricant,0,false
43,7,42,20160427,Michael_Fabricant,0,false
44,7,89,20160504,Michael_Fabricant,0,false
45,7,65,20160511,Michael_Fabricant,0,false
46,7,51,20160518,Michael_Fabricant,0,false
47,7,49,20160525,Michael_Fabricant,0,false
48,7,60,20160601,Michael_Fabricant,0,false
49,7,68,20160608,Michael_Fabricant,0,false
50,7,55,20160615,Michael_Fabricant,0,false
51,7,153,20160622,Michael_Fabricant,0,false
52,7,110,20160629,Michael_Fabricant,0,false
53,7,115,20160706,Michael_Fabricant,0,false
54,7,88,20160713,Michael_Fabricant,0,false
55,7,48,20160720,Michael_Fabricant,0,false
56,7,45,20160727,Michael_Fabricant,0,false
57,7,52,20160803,Michael_Fabricant,0,false
58,7,47,20160810,Michael_Fabricant,0,false
59,7,38,20160817,Michael_Fabricant,0,false
60,7,40,20160824,Michael_Fabricant,0,false
61,7,43,20160831,Michael_Fabricant,0,false
62,7,68,20160907,Michael_Fabricant,0,false
63,7,45,20160914,Michael_Fabricant,0,false
64,7,38,20160921,Michael_Fabricant,0,false
65,7,86,20160928,Michael_Fabricant,0,false
66,7,97,20161005,Michael_Fabricant,0,false
67,7,111,20161012,Michael_Fabricant,0,false
68,7,88,20161019,Michael_Fabricant,0,false
69,7,76,20161026,Michael_Fabricant,0,false
70,7,136,20161102,Michael_Fabricant,0,false
71,7,77,20161108,Michael_Fabricant,0,false
72,7,53,20161115,Michael_Fabricant,0,false
73,7,62,20161122,Michael_Fabricant,0,false
74,7,50,20161129,Michael_Fabricant,0,false
75,7,56,20161206,Michael_Fabricant,0,false
76,7,52,20161213,Michael_Fabricant,0,false
77,7,38,20161220,Michael_Fabricant,0,false
78,7,37,20161227,Michael_Fabricant,0,false
79,7,48,20170103,Michael_Fabricant,0,false
80,7,83,20170110,Michael_Fabricant,0,false
81,7,56,20170117,Michael_Fabricant,0,false
82,7,54,20170124,Michael_Fabricant,0,false
83,7,103,20170131,Michael_Fabricant,0,false
84,7,66,20170207,Michael_Fabricant,0,false
85,7,59,20170214,Michael_Fabricant,0,false
86,7,95,20170221,Michael_Fabricant,0,false
87,7,63,20170228,Michael_Fabricant,0,false
88,7,348,20170307,Michael_Fabricant,0,false
89,7,103,20170315,Michael_Fabricant,0,false
90,7,116,20170322,Michael_Fabricant,0,false
91,7,87,20170329,Michael_Fabricant,0,false
92,7,59,20170405,Michael_Fabricant,0,false
93,7,48,20170412,Michael_Fabricant,0,false
94,7,117,20170419,Michael_Fabricant,0,false
95,7,129,20170426,Michael_Fabricant,0,false
96,7,245,20170503,Michael_Fabricant,0,false
97,7,93,20170510,Michael_Fabricant,0,false
98,7,73,20170517,Michael_Fabricant,0,false
99,7,73,20170524,Michael_Fabricant,0,false
100,7,102,20170531,Michael_Fabricant,0,false
101,7,262,20170607,Michael_Fabricant,0,false
102,7,117,20170614,Michael_Fabricant,0,false
103,7,108,20170621,Michael_Fabricant,0,false
104,7,87,20170628,Michael_Fabricant,0,false
105,7,69,20170705,Michael_Fabricant,0,false
106,7,65,20170712,Michael_Fabricant,0,false
107,7,80,20170719,Michael_Fabricant,0,false
108,7,62,20170726,Michael_Fabricant,0,false
109,7,46,20170802,Michael_Fabricant,0,false
110,7,39,20170809,Michael_Fabricant,0,false
111,7,35,20170816,Michael_Fabricant,0,false
112,7,41,20170823,Michael_Fabricant,0,false
113,7,50,20170830,Michael_Fabricant,0,false
114,7,55,20170906,Michael_Fabricant,1,true
115,7,242,20170913,Michael_Fabricant,1,false
116,7,58,20170920,Michael_Fabricant,1,false
117,7,119,20170927,Michael_Fabricant,1,false
118,7,110,20171004,Michael_Fabricant,1,false
119,7,86,20171011,Michael_Fabricant,1,false
120,7,127,20171018,Michael_Fabricant,1,false
121,7,191,20171025,Michael_Fabricant,1,false
122,7,8851,20171101,Michael_Fabricant,1,false
123,7,1203,20171107,Michael_Fabricant,1,false
124,7,437,20171114,Michael_Fabricant,1,false
125,7,205,20171121,Michael_Fabricant,1,false
126,7,160,20171128,Michael_Fabricant,1,false
127,7,175,20171205,Michael_Fabricant,1,false
128,7,111,20171212,Michael_Fabricant,1,false
129,7,162,20171219,Michael_Fabricant,1,false
130,7,100,20171226,Michael_Fabricant,1,false
131,7,244,20180102,Michael_Fabricant,1,false
132,7,159,20180109,Michael_Fabricant,1,false
133,7,162,20180116,Michael_Fabricant,1,false
134,7,113,20180123,Michael_Fabricant,1,false
135,7,139,20180130,Michael_Fabricant,1,false
136,7,113,20180206,Michael_Fabricant,1,false
137,7,75,20180213,Michael_Fabricant,1,false
138,7,105,20180220,Michael_Fabricant,1,false
139,7,105,20180227,Michael_Fabricant,1,false
